"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 28 03:00:32 UTC 2026","Tue Apr 28 03:00:32 UTC 2026","55","","TestResults","","QoePlayerTests.QoECollectorTests","test_sessionId_containsVideoIdTimestamp","test_sessionId_containsVideoIdTimestamp",""
"passed","Tue Apr 28 03:00:32 UTC 2026","Tue Apr 28 03:00:32 UTC 2026","100","","TestResults","","QoePlayerTests.RegressionTests","test_regression_justBelow2SecondsIsExcellent","test_regression_justBelow2SecondsIsExcellent",""
"passed","Tue Apr 28 03:00:32 UTC 2026","Tue Apr 28 03:00:32 UTC 2026","248","","TestResults","","QoePlayerTests.SmokeTests","test_smoke_twoCollectorsDoNotShareState","test_smoke_twoCollectorsDoNotShareState",""
"passed","Tue Apr 28 03:00:32 UTC 2026","Tue Apr 28 03:00:32 UTC 2026","48","","TestResults","","QoePlayerTests.QoEQualityCalculatorTests","test_poor_zeroBufferingFiveErrors","test_poor_zeroBufferingFiveErrors",""
"passed","Tue Apr 28 03:00:32 UTC 2026","Tue Apr 28 03:00:32 UTC 2026","58","","TestResults","","QoePlayerTests.VideoCatalogTests","test_catalogIsNotEmpty","test_catalogIsNotEmpty",""
"passed","Tue Apr 28 03:00:32 UTC 2026","Tue Apr 28 03:00:32 UTC 2026","85","","TestResults","","QoePlayerTests.BATTests","test_bat_catalogHasExpectedSize","test_bat_catalogHasExpectedSize",""
"passed","Tue Apr 28 03:00:32 UTC 2026","Tue Apr 28 03:00:32 UTC 2026","56","","TestResults","","QoePlayerTests.QoEQualityCalculatorTests","test_good_zeroBufferingOneError","test_good_zeroBufferingOneError",""
"passed","Tue Apr 28 03:00:32 UTC 2026","Tue Apr 28 03:00:32 UTC 2026","77","","TestResults","","QoePlayerTests.BATTests","test_bat_perfectPlaybackIsExcellent","test_bat_perfectPlaybackIsExcellent",""
"passed","Tue Apr 28 03:00:32 UTC 2026","Tue Apr 28 03:00:32 UTC 2026","71","","TestResults","","QoePlayerTests.RegressionTests","test_regression_firstBitrateObservationIsNotSwitch","test_regression_firstBitrateObservationIsNotSwitch",""
"passed","Tue Apr 28 03:00:32 UTC 2026","Tue Apr 28 03:00:32 UTC 2026","79","","TestResults","","QoePlayerTests.RegressionTests","test_regression_sessionIdHasDashSeparatedParts","test_regression_sessionIdHasDashSeparatedParts",""
