"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","69","","TestResults","QoECollectorTests","QoePlayerTests.QoECollectorTests","test_sameBitrateRepeated_doesNotIncrementCounter","Same bitrate repeated does not increment counter","**Unit** test in `QoECollectorTests`

_Verifies:_ Same bitrate repeated does not increment counter."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","84","","TestResults","RegressionTests","QoePlayerTests.RegressionTests","test_regression_sessionIdHasDashSeparatedParts","Session id has DASH separated parts","**Unit** test in `RegressionTests`

_Verifies:_ Session id has DASH separated parts."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","143","","TestResults","VideoCatalogTests","QoePlayerTests.VideoCatalogTests","test_catalogHLSUrlsAreUnique","Catalog HLS urls are unique","**Unit** test in `VideoCatalogTests`

_Verifies:_ Catalog HLS urls are unique."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","285","","TestResults","SmokeTests","QoePlayerTests.SmokeTests","test_smoke_bufferingAccumulatesAcrossMultipleCycles","Buffering accumulates across multiple cycles","**Unit** test in `SmokeTests`

_Verifies:_ Buffering accumulates across multiple cycles."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","109","","TestResults","QoECollectorTests","QoePlayerTests.QoECollectorTests","test_sessionId_isUniquePerInstance","Session id is unique per instance","**Unit** test in `QoECollectorTests`

_Verifies:_ Session id is unique per instance."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","62","","TestResults","BATTests","QoePlayerTests.BATTests","test_bat_initialBufferingTimeIsZero","Initial buffering time is zero","**Unit** test in `BATTests`

_Verifies:_ Initial buffering time is zero."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","81","","TestResults","RegressionTests","QoePlayerTests.RegressionTests","test_regression_justBelow2SecondsIsExcellent","Just below2 seconds is excellent","**Unit** test in `RegressionTests`

_Verifies:_ Just below2 seconds is excellent."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","68","","TestResults","QoECollectorTests","QoePlayerTests.QoECollectorTests","test_initialErrors_isEmpty","Initial errors is empty","**Unit** test in `QoECollectorTests`

_Verifies:_ Initial errors is empty."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","104","","TestResults","VideoCatalogTests","QoePlayerTests.VideoCatalogTests","test_catalogContainsThreeVideos","Catalog contains three videos","**Unit** test in `VideoCatalogTests`

_Verifies:_ Catalog contains three videos."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","108","","TestResults","VideoCatalogTests","QoePlayerTests.VideoCatalogTests","test_appleAdvancedVideoHasExpectedTitle","Apple advanced video has expected title","**Unit** test in `VideoCatalogTests`

_Verifies:_ Apple advanced video has expected title."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","83","","TestResults","RegressionTests","QoePlayerTests.RegressionTests","test_regression_sessionIdSecondPartIsNumeric","Session id second part is numeric","**Unit** test in `RegressionTests`

_Verifies:_ Session id second part is numeric."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","63","","TestResults","QoECollectorTests","QoePlayerTests.QoECollectorTests","test_initialBitrateSwitches_isZero","Initial bitrate switches is zero","**Unit** test in `QoECollectorTests`

_Verifies:_ Initial bitrate switches is zero."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","80","","TestResults","QoEQualityCalculatorTests","QoePlayerTests.QoEQualityCalculatorTests","test_fair_justBelowTenSeconds","Fair just below ten seconds","**Unit** test in `QoEQualityCalculatorTests`

_Verifies:_ Fair just below ten seconds."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","116","","TestResults","BATTests","QoePlayerTests.BATTests","test_bat_allCatalogVideosHaveHttpsUrls","All catalog videos have HTTPS urls","**Unit** test in `BATTests`

_Verifies:_ All catalog videos have HTTPS urls."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","193","","TestResults","BATTests","QoePlayerTests.BATTests","test_bat_sessionIdStartsWithIosPrefix","Session id starts with iOS prefix","**Unit** test in `BATTests`

_Verifies:_ Session id starts with iOS prefix."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","76","","TestResults","QoECollectorTests","QoePlayerTests.QoECollectorTests","test_multipleErrors_areAllTracked","Multiple errors are all tracked","**Unit** test in `QoECollectorTests`

_Verifies:_ Multiple errors are all tracked."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","65","","TestResults","BATTests","QoePlayerTests.BATTests","test_bat_catalogIsNotEmpty","Catalog is not empty","**Unit** test in `BATTests`

_Verifies:_ Catalog is not empty."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","67","","TestResults","RegressionTests","QoePlayerTests.RegressionTests","test_regression_exactly2ErrorsMakesFair","Exactly2 errors makes fair","**Unit** test in `RegressionTests`

_Verifies:_ Exactly2 errors makes fair."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","66","","TestResults","QoECollectorTests","QoePlayerTests.QoECollectorTests","test_recordError_storesCorrectCode","Record error stores correct code","**Unit** test in `QoECollectorTests`

_Verifies:_ Record error stores correct code."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","116","","TestResults","BATTests","QoePlayerTests.BATTests","test_bat_allCatalogVideosHaveM3u8Urls","All catalog videos have m3u8 urls","**Unit** test in `BATTests`

_Verifies:_ All catalog videos have m3u8 urls."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","113","","TestResults","QoEQualityCalculatorTests","QoePlayerTests.QoEQualityCalculatorTests","test_fair_zeroBufferingTwoErrors","Fair zero buffering two errors","**Unit** test in `QoEQualityCalculatorTests`

_Verifies:_ Fair zero buffering two errors."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","81","","TestResults","RegressionTests","QoePlayerTests.RegressionTests","test_regression_payloadRoundTrip","Payload round trip","**Unit** test in `RegressionTests`

_Verifies:_ Payload round trip."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","70","","TestResults","RegressionTests","QoePlayerTests.RegressionTests","test_regression_exactly5ErrorsMakesPoor","Exactly5 errors makes poor","**Unit** test in `RegressionTests`

_Verifies:_ Exactly5 errors makes poor."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","85","","TestResults","QoEQualityCalculatorTests","QoePlayerTests.QoEQualityCalculatorTests","test_good_exactlyTwoSeconds","Good exactly two seconds","**Unit** test in `QoEQualityCalculatorTests`

_Verifies:_ Good exactly two seconds."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","95","","TestResults","BATTests","QoePlayerTests.BATTests","test_bat_sessionIdIsNotEmpty","Session id is not empty","**Unit** test in `BATTests`

_Verifies:_ Session id is not empty."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","64","","TestResults","BATTests","QoePlayerTests.BATTests","test_bat_initialErrorsIsEmpty","Initial errors is empty","**Unit** test in `BATTests`

_Verifies:_ Initial errors is empty."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","67","","TestResults","QoECollectorTests","QoePlayerTests.QoECollectorTests","test_initialTotalBufferingTime_isZero","Initial total buffering time is zero","**Unit** test in `QoECollectorTests`

_Verifies:_ Initial total buffering time is zero."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","65","","TestResults","BATTests","QoePlayerTests.BATTests","test_bat_catalogHasExpectedSize","Catalog has expected size","**Unit** test in `BATTests`

_Verifies:_ Catalog has expected size."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","97","","TestResults","SmokeTests","QoePlayerTests.SmokeTests","test_smoke_qualityDropsWithErrors","Quality drops with errors","**Unit** test in `SmokeTests`

_Verifies:_ Quality drops with errors."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","87","","TestResults","RegressionTests","QoePlayerTests.RegressionTests","test_regression_firstBitrateObservationIsNotSwitch","First bitrate observation is not switch","**Unit** test in `RegressionTests`

_Verifies:_ First bitrate observation is not switch."
"passed","Sat Aug 29 10:31:08 UTC 2026","Sat Aug 29 10:31:08 UTC 2026","69","","TestResults","QoECollectorTests","QoePlayerTests.QoECollectorTests","test_recordError_incrementsErrorCount","Record error increments error count","**Unit** test in `QoECollectorTests`

_Verifies:_ Record error increments error count."
