"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 28 01:58:40 UTC 2026","Tue Apr 28 01:58:40 UTC 2026","111","","TestResults","","QoePlayerTests.BATTests","test_bat_allCatalogVideosHaveM3u8Urls","test_bat_allCatalogVideosHaveM3u8Urls",""
"passed","Tue Apr 28 01:58:40 UTC 2026","Tue Apr 28 01:58:40 UTC 2026","77","","TestResults","","QoePlayerTests.BATTests","test_bat_qualityCalculatorReturnsKnownLabel","test_bat_qualityCalculatorReturnsKnownLabel",""
"passed","Tue Apr 28 01:58:40 UTC 2026","Tue Apr 28 01:58:40 UTC 2026","79","","TestResults","","QoePlayerTests.BATTests","test_bat_catalogIsNotEmpty","test_bat_catalogIsNotEmpty",""
"passed","Tue Apr 28 01:58:40 UTC 2026","Tue Apr 28 01:58:40 UTC 2026","108","","TestResults","","QoePlayerTests.BATTests","test_bat_baselineVideoExists","test_bat_baselineVideoExists",""
"passed","Tue Apr 28 01:58:40 UTC 2026","Tue Apr 28 01:58:40 UTC 2026","83","","TestResults","","QoePlayerTests.BATTests","test_bat_initialBufferingTimeIsZero","test_bat_initialBufferingTimeIsZero",""
"passed","Tue Apr 28 01:58:40 UTC 2026","Tue Apr 28 01:58:40 UTC 2026","89","","TestResults","","QoePlayerTests.BATTests","test_bat_payloadModelEncodes","test_bat_payloadModelEncodes",""
"passed","Tue Apr 28 01:58:40 UTC 2026","Tue Apr 28 01:58:40 UTC 2026","90","","TestResults","","QoePlayerTests.BATTests","test_bat_initialErrorsIsEmpty","test_bat_initialErrorsIsEmpty",""
"passed","Tue Apr 28 01:58:40 UTC 2026","Tue Apr 28 01:58:40 UTC 2026","69","","TestResults","","QoePlayerTests.BATTests","test_bat_payloadPlatformIsIos","test_bat_payloadPlatformIsIos",""
"passed","Tue Apr 28 01:58:40 UTC 2026","Tue Apr 28 01:58:40 UTC 2026","111","","TestResults","","QoePlayerTests.BATTests","test_bat_allCatalogVideosHaveHttpsUrls","test_bat_allCatalogVideosHaveHttpsUrls",""
"passed","Tue Apr 28 01:58:40 UTC 2026","Tue Apr 28 01:58:40 UTC 2026","83","","TestResults","","QoePlayerTests.BATTests","test_bat_catalogHasExpectedSize","test_bat_catalogHasExpectedSize",""
"passed","Tue Apr 28 01:58:40 UTC 2026","Tue Apr 28 01:58:40 UTC 2026","56","","TestResults","","QoePlayerTests.BATTests","test_bat_sessionIdStartsWithIosPrefix","test_bat_sessionIdStartsWithIosPrefix",""
"passed","Tue Apr 28 01:58:40 UTC 2026","Tue Apr 28 01:58:40 UTC 2026","71","","TestResults","","QoePlayerTests.BATTests","test_bat_sessionIdIsNotEmpty","test_bat_sessionIdIsNotEmpty",""
"passed","Tue Apr 28 01:58:40 UTC 2026","Tue Apr 28 01:58:40 UTC 2026","76","","TestResults","","QoePlayerTests.BATTests","test_bat_collectorCreatesWithVideoId","test_bat_collectorCreatesWithVideoId",""
"passed","Tue Apr 28 01:58:40 UTC 2026","Tue Apr 28 01:58:40 UTC 2026","78","","TestResults","","QoePlayerTests.BATTests","test_bat_perfectPlaybackIsExcellent","test_bat_perfectPlaybackIsExcellent",""
