"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 27 21:17:45 UTC 2026","Mon Apr 27 21:17:45 UTC 2026","150","","Video Catalog API — E2E","","com.devopsdays.qoe.api.e2e.VideoApiE2EIT","searchVideos_byTitleKeyword","[Smoke] GET /videos/search?q=bunny returns results containing 'bunny'",""
"passed","Mon Apr 27 21:17:48 UTC 2026","Mon Apr 27 21:17:48 UTC 2026","71","","com.devopsdays.qoe.api.e2e.QoEApiE2EIT","","com.devopsdays.qoe.api.e2e.QoEApiE2EIT","ingestAndQueryMetricForEachPlatform","[Smoke] Ingest + query metric for each platform metrics ingest + query for platform DESKTOP_MACOS",""
"passed","Mon Apr 27 21:17:48 UTC 2026","Mon Apr 27 21:17:48 UTC 2026","64","","com.devopsdays.qoe.api.e2e.QoEApiE2EIT","","com.devopsdays.qoe.api.e2e.QoEApiE2EIT","ingestAndQueryMetricForEachPlatform","[Smoke] Ingest + query metric for each platform metrics ingest + query for platform PLAYSTATION",""
"passed","Mon Apr 27 21:17:48 UTC 2026","Mon Apr 27 21:17:48 UTC 2026","82","","com.devopsdays.qoe.api.e2e.QoEApiE2EIT","","com.devopsdays.qoe.api.e2e.QoEApiE2EIT","ingestAndQueryMetricForEachPlatform","[Smoke] Ingest + query metric for each platform metrics ingest + query for platform FIRE_TV",""
"passed","Mon Apr 27 21:17:47 UTC 2026","Mon Apr 27 21:17:47 UTC 2026","104","","com.devopsdays.qoe.api.e2e.QoEApiE2EIT","","com.devopsdays.qoe.api.e2e.QoEApiE2EIT","ingestAndQueryMetricForEachPlatform","[Smoke] Ingest + query metric for each platform metrics ingest + query for platform IPAD",""
"passed","Mon Apr 27 21:17:47 UTC 2026","Mon Apr 27 21:17:47 UTC 2026","93","","com.devopsdays.qoe.api.e2e.QoEApiE2EIT","","com.devopsdays.qoe.api.e2e.QoEApiE2EIT","ingestAndQueryMetricForEachPlatform","[Smoke] Ingest + query metric for each platform metrics ingest + query for platform ANDROID_PHONE",""
"passed","Mon Apr 27 21:17:48 UTC 2026","Mon Apr 27 21:17:48 UTC 2026","69","","com.devopsdays.qoe.api.e2e.QoEApiE2EIT","","com.devopsdays.qoe.api.e2e.QoEApiE2EIT","ingestAndQueryMetricForEachPlatform","[Smoke] Ingest + query metric for each platform metrics ingest + query for platform DESKTOP_WINDOWS",""
"passed","Mon Apr 27 21:17:48 UTC 2026","Mon Apr 27 21:17:48 UTC 2026","85","","com.devopsdays.qoe.api.e2e.QoEApiE2EIT","","com.devopsdays.qoe.api.e2e.QoEApiE2EIT","ingestAndQueryMetricForEachPlatform","[Smoke] Ingest + query metric for each platform metrics ingest + query for platform ROKU",""
"passed","Mon Apr 27 21:17:49 UTC 2026","Mon Apr 27 21:17:49 UTC 2026","67","","com.devopsdays.qoe.api.e2e.QoEApiE2EIT","","com.devopsdays.qoe.api.e2e.QoEApiE2EIT","ingestAndQueryMetricForEachPlatform","[Smoke] Ingest + query metric for each platform metrics ingest + query for platform AUTOMATION",""
"passed","Mon Apr 27 21:17:48 UTC 2026","Mon Apr 27 21:17:48 UTC 2026","90","","com.devopsdays.qoe.api.e2e.QoEApiE2EIT","","com.devopsdays.qoe.api.e2e.QoEApiE2EIT","ingestAndQueryMetricForEachPlatform","[Smoke] Ingest + query metric for each platform metrics ingest + query for platform APPLE_TV",""
"passed","Mon Apr 27 21:17:48 UTC 2026","Mon Apr 27 21:17:49 UTC 2026","74","","com.devopsdays.qoe.api.e2e.QoEApiE2EIT","","com.devopsdays.qoe.api.e2e.QoEApiE2EIT","ingestAndQueryMetricForEachPlatform","[Smoke] Ingest + query metric for each platform metrics ingest + query for platform DESKTOP_LINUX",""
"passed","Mon Apr 27 21:17:49 UTC 2026","Mon Apr 27 21:17:49 UTC 2026","66","","com.devopsdays.qoe.api.e2e.QoEApiE2EIT","","com.devopsdays.qoe.api.e2e.QoEApiE2EIT","ingestAndQueryMetricForEachPlatform","[Smoke] Ingest + query metric for each platform metrics ingest + query for platform API",""
